comm_id,datetime,content,source,target,x,y,topic,topic_name,content_short
Event_Communication_130,2040-10-02 12:16:00,"Mr. Jensen, Miranda reporting in. I've identified three vessels repeatedly circling Nemo Reef - two commercial and one private yacht. The permit application was filed by someone named Rodriguez from 'Sailor Shifts Team' requesting access for 'environmental sampling.' Continuing surveillance as instructed.",Miranda Jordan,Clepper Jensen,7.552425,6.4571576,4,4_harbor_environmental_permits_vessels,"Mr. Jensen, Miranda reporting in. I've identified three vessels repeatedly circling Nemo Reef - two ..."
Event_Communication_131,2040-10-02 12:17:00,"Miranda, Clepper here. Great work identifying those vessels. I need you to dig deeper on this Rodriguez character and the 'Sailor Shifts Team.' Get photos of their activities and any documentation of their sampling methods. This environmental angle seems suspicious.",Clepper Jensen,Miranda Jordan,7.647299,6.29837,4,4_harbor_environmental_permits_vessels,"Miranda, Clepper here. Great work identifying those vessels. I need you to dig deeper on this Rodrig..."
Event_Communication_132,2040-10-02 12:21:00,"Miranda, Clepper here. Follow the money trail on Rodriguez. Check if 'environmental sampling' permits have been filed before by this group. Get closer images of their equipment and try to identify what specific minerals they might be prospecting for. This could be major environmental exploitation.",Clepper Jensen,Miranda Jordan,7.662038,6.2654877,4,4_harbor_environmental_permits_vessels,"Miranda, Clepper here. Follow the money trail on Rodriguez. Check if 'environmental sampling' permit..."
Event_Communication_134,2040-10-02 12:22:00,"Mr. Jensen, Miranda reporting. I've accessed public records on Rodriguez - he's connected to a mining consortium with previous violations in protected areas. Their equipment appears designed for core sampling, not environmental research. I've documented everything and am continuing surveillance.",Miranda Jordan,Clepper Jensen,7.6188645,6.2243295,4,4_harbor_environmental_permits_vessels,"Mr. Jensen, Miranda reporting. I've accessed public records on Rodriguez - he's connected to a minin..."
Event_Communication_135,2040-10-02 12:23:00,"Miranda, Clepper here. Get closer to their sampling operation - I need to know exactly what they're extracting. Also, check if Rodriguez has political connections shielding these activities. This story could expose major environmental crimes.",Clepper Jensen,Miranda Jordan,7.529983,6.15148,4,4_harbor_environmental_permits_vessels,"Miranda, Clepper here. Get closer to their sampling operation - I need to know exactly what they're ..."
Event_Communication_136,2040-10-02 12:27:00,"Mako, Osprey here again. Just checking if you received my earlier message about charter availability for tomorrow? Group of six tourists wanting a half-day bay tour. Haacklee has options but I'd prefer working with your crew if possible.",Osprey,Mako,4.200047,8.255449,9,9_osprey_bay_harbor_cove,"Mako, Osprey here again. Just checking if you received my earlier message about charter availability..."
Event_Communication_139,2040-10-02 12:46:00,"Osprey, this is Mako. Received your charter request. Available tomorrow for your group of six. We'll be at Himark Harbor slip #14 by 0800. Half-day bay tour works perfectly. Confirm time and special requests?",Mako,Osprey,4.1933494,8.2543745,9,9_osprey_bay_harbor_cove,"Osprey, this is Mako. Received your charter request. Available tomorrow for your group of six. We'll..."
Event_Communication_141,2040-10-02 12:48:00,"Mako, Osprey here. Perfect, 0800 at Himark Harbor works for my tourists. Any scenic spots you'd recommend for the bay tour? Will have them bring their own refreshments. Confirming half-day tour ending around 1300.",Osprey,Mako,4.352624,8.281897,9,9_osprey_bay_harbor_cove,"Mako, Osprey here. Perfect, 0800 at Himark Harbor works for my tourists. Any scenic spots you'd reco..."
Event_Communication_142,2040-10-02 12:50:00,"Rodriguez, Mako here. Currently docked at Himark Harbor slip #14. Davis mentioned you'd help with logistics for alternative locations. Vessel's undergoing maintenance while the Sailors team is at city offices filing paperwork. When can you come by?",Rodriguez,Rodriguez,2.8539793,8.675613,2,2_harbor_himark_reef_sailors,"Rodriguez, Mako here. Currently docked at Himark Harbor slip #14. Davis mentioned you'd help with lo..."
Event_Communication_143,2040-10-02 12:53:00,"Mako, this is Small Fry. I can be at slip #14 in about 30 minutes. I've got some location alternatives mapped out for review while the Glitters Team handles the paperwork downtown. Need anything specific before I arrive?",Small Fry,Mako,4.707405,6.816148,0,0_reef_reefs_harbor_guardians,"Mako, this is Small Fry. I can be at slip #14 in about 30 minutes. I've got some location alternativ..."
Event_Communication_145,2040-10-02 12:56:00,"Himark Harbor, this is Mako. Confirming extended docking at slip #14 today. Davis and Sailors team departed at 0600 for city paperwork filing. Expect maintenance crew arrival soon. Any harbor notices we should be aware of while stationary?",Mako,Himark Harbor,2.8406718,8.71354,2,2_harbor_himark_reef_sailors,"Himark Harbor, this is Mako. Confirming extended docking at slip #14 today. Davis and Sailors team d..."
Event_Communication_147,2040-10-02 12:57:00,Himark Harbor to Serenity. Confirming your premium berthing request has been approved by Oceanus City Council for tonight. Your designated slip is #32 with shore power available. Harbor services will be on standby upon your arrival.,Himark Harbor,Serenity,3.1571257,9.387468,2,2_harbor_himark_reef_sailors,Himark Harbor to Serenity. Confirming your premium berthing request has been approved by Oceanus Cit...
Event_Communication_149,2040-10-02 12:58:00,"Liam Thorne, this is Paackland Harbor. Could you provide a detailed report of all tourism vessels that approached or entered Nemo Reef's vicinity yesterday? We're compiling data for conservation monitoring following recent boundary approaches. Appreciate your prompt response.",Paackland Harbor,Liam Thorne,6.609247,9.129672,0,0_reef_reefs_harbor_guardians,"Liam Thorne, this is Paackland Harbor. Could you provide a detailed report of all tourism vessels th..."
Event_Communication_150,2040-10-02 13:00:00,"Paackland Harbor, this is The Middleman. I'll send that vessel report by end of day. Currently working on implementing additional conservation signage as well. Any specific vessels of concern I should focus on?",The Middleman,Paackland Harbor,6.483472,9.019638,0,0_reef_reefs_harbor_guardians,"Paackland Harbor, this is The Middleman. I'll send that vessel report by end of day. Currently worki..."
Event_Communication_152,2040-10-02 13:02:00,"Sentinel, Paackland Harbor here. Please conduct additional monitoring sweeps around Nemo Reef's boundary markers. We've received reports of tourism vessels approaching restricted zones. Document any boundary violations and report back with findings.",Paackland Harbor,Sentinel,6.863548,9.229552,0,0_reef_reefs_harbor_guardians,"Sentinel, Paackland Harbor here. Please conduct additional monitoring sweeps around Nemo Reef's boun..."
Event_Communication_153,2040-10-02 13:06:00,"Rodriguez, Remora here. While we wait for Sailors team to return from city meeting, let's complete that scheduled maintenance. Did you hear they're likely selecting Nemo Reef for the shoot? We should prep accordingly.",Remora,Rodriguez,5.0474358,7.136354,0,0_reef_reefs_harbor_guardians,"Rodriguez, Remora here. While we wait for Sailors team to return from city meeting, let's complete t..."
Event_Communication_156,2040-10-02 13:07:00,"Remora, Small Fry here. I'll be at slip #14 soon to help Mako. Surprised about Nemo Reef - that's a protected area. Are we sure that's what the Glitters Team is filing for? Let's discuss when I see you after Mako.",Small Fry,Remora,4.863041,6.643181,0,0_reef_reefs_harbor_guardians,"Remora, Small Fry here. I'll be at slip #14 soon to help Mako. Surprised about Nemo Reef - that's a ..."
Event_Communication_158,2040-10-02 13:08:00,"Mako, Remora here. Received your update on conditions. We're completing maintenance while waiting for Sailors team. Rodriguez mentioned concerns about Nemo Reef being a protected area. Do you have any insight on permit status? Still on for 16:00 at Himark's south dock.",Remora,Mako,5.474579,6.686435,0,0_reef_reefs_harbor_guardians,"Mako, Remora here. Received your update on conditions. We're completing maintenance while waiting fo..."
Event_Communication_159,2040-10-03 08:04:00,"Hey The Intern, it's The Lookout! Just spotted a pair of ospreys building a nest near the lighthouse. Perfect timing for our birdwatching tomorrow! Also, those conservation boats seem extra active around Nemo Reef today. Wonder what's going on?",The Lookout,The Intern,7.953387,4.714622,6,6_birdwatching_lookout_reef_binoculars,"Hey The Intern, it's The Lookout! Just spotted a pair of ospreys building a nest near the lighthouse..."
Event_Communication_160,2040-10-03 08:07:00,"Mrs. Money, The Intern here. I've noticed increased conservation boat activity around Nemo Reef that The Lookout just reported. Could this affect our plans? Should I gather information on these enforcement operations for tomorrow's meeting?",The Intern,Mrs. Money,7.392358,5.222575,3,3_reef_harbor_underwater_plans,"Mrs. Money, The Intern here. I've noticed increased conservation boat activity around Nemo Reef that..."
Event_Communication_161,2040-10-03 08:09:00,"Intern, Mrs. Money here. Yes, the increased conservation activity is concerning. Please gather intel on patrol schedules and enforcement jurisdiction limits. We need to understand their operational patterns before our meeting. This may affect our timing.",Mrs. Money,The Intern,7.4265265,5.2734413,3,3_reef_harbor_underwater_plans,"Intern, Mrs. Money here. Yes, the increased conservation activity is concerning. Please gather intel..."
Event_Communication_162,2040-10-03 08:10:00,"Mrs. Money, The Intern reporting. I've started gathering intel on patrol schedules and jurisdiction limits as requested. Conservation vessels seem to be following a tighter pattern around Nemo Reef's eastern boundary. Will have full report for tomorrow's meeting.",The Intern,Mrs. Money,7.321891,5.1742463,3,3_reef_harbor_underwater_plans,"Mrs. Money, The Intern reporting. I've started gathering intel on patrol schedules and jurisdiction ..."
Event_Communication_163,2040-10-03 08:12:00,"Middleman, it's Mrs. Money. Conservation patrol activity has increased significantly around Nemo Reef. We may need to adjust our approach for tonight's meeting. I've identified alternative funding channels if needed. Still on for 7PM?",Mrs. Money,The Middleman,6.22409,4.393591,5,5_funding_council_councils_middleman,"Middleman, it's Mrs. Money. Conservation patrol activity has increased significantly around Nemo Ree..."
Event_Communication_165,2040-10-03 08:35:00,Defender to Reef Guardian. Increasing our patrol frequency around Nemo Reef after reports of tourism vessels offering unauthorized access. Please advise if you observe any suspicious activity in your sector. Will maintain regular presence in restricted zones.,Defender,Reef Guardian,7.8165507,8.518741,0,0_reef_reefs_harbor_guardians,Defender to Reef Guardian. Increasing our patrol frequency around Nemo Reef after reports of tourism...
